Line,Tag,Source,Path,Flags,File Number,Sequence Number,Size,Allocated Size,Creation Time,Modification Time,Access Time,Changed Time
14081,Unchecked,Index Slack,/Windows/System32/wbem/WinMgmt.exe,ARCHIVE,0,0,82944,86016,2021-10-06T13:51:47.486174+00:00,2021-10-06T13:51:47.486174+00:00,2021-10-06T13:51:47.486174+00:00,2022-10-19T04:07:48.517830+00:00
14084,Unchecked,Index Slack,/Windows/System32/wbem/mofcomp.exe,ARCHIVE,30114,1,32768,32768,2021-10-06T13:51:10.528930+00:00,2021-10-06T13:51:10.528930+00:00,2021-10-06T13:51:10.528930+00:00,2022-10-19T04:07:48.502240+00:00
14091,Unchecked,Index Slack,/Windows/System32/wbem/unsecapp.exe,ARCHIVE,30258,1,54272,57344,2021-10-06T13:51:10.528930+00:00,2021-10-06T13:51:10.528930+00:00,2021-10-06T13:51:10.528930+00:00,2022-10-19T04:07:48.517830+00:00
14230,Unchecked,Index Slack,/Windows/SystemApps/MicrosoftWindows.Client.CBS_cw5n1h2txyewy/ScreenClippingHost.exe,ARCHIVE,269719,2,18152,20480,2022-10-19T00:41:41.755536+00:00,2022-10-19T00:41:41.755536+00:00,2022-10-19T00:41:41.755536+00:00,2022-10-19T01:00:06.910206+00:00
14269,Unchecked,Index Slack,/Windows/SystemApps/MicrosoftWindows.Client.CBS_cw5n1h2txyewy/InputApp/TextInputHost.exe,ARCHIVE,0,0,18168,20480,2021-10-06T13:53:37.508438+00:00,2021-10-06T13:53:37.508438+00:00,2022-10-19T00:36:58.739038+00:00,2022-10-19T00:42:04.130128+00:00
14270,Unchecked,Index Slack,/Windows/SystemApps/MicrosoftWindows.Client.CBS_cw5n1h2txyewy/InputApp/TextInputHost.exe,ARCHIVE,0,0,18168,20480,2021-10-06T13:53:37.508438+00:00,2021-10-06T13:53:37.508438+00:00,2022-10-19T00:36:58.739038+00:00,2022-10-19T00:42:04.130128+00:00
14271,Unchecked,Index Slack,/Windows/SystemApps/MicrosoftWindows.Client.CBS_cw5n1h2txyewy/InputApp/TextInputHost.exe,ARCHIVE,6619256,0,18168,20480,2021-10-06T13:53:37.508438+00:00,2021-10-06T13:53:37.508438+00:00,2022-10-19T00:36:58.739038+00:00,2022-10-19T00:42:04.130128+00:00
14272,Unchecked,Index Slack,/Windows/SystemApps/MicrosoftWindows.Client.CBS_cw5n1h2txyewy/InputApp/TextInputHost.exe,ARCHIVE,0,0,18168,20480,2021-10-06T13:53:37.508438+00:00,2021-10-06T13:53:37.508438+00:00,2022-10-19T00:36:58.739038+00:00,2022-10-19T00:42:04.130128+00:00
14273,Unchecked,Index Slack,/Windows/SystemApps/MicrosoftWindows.Client.CBS_cw5n1h2txyewy/InputApp/TextInputHost.exe,ARCHIVE,6619256,0,18168,20480,2021-10-06T13:53:37.508438+00:00,2021-10-06T13:53:37.508438+00:00,2022-10-19T00:36:58.739038+00:00,2022-10-19T00:42:04.130128+00:00
14274,Unchecked,Index Slack,/Windows/SystemApps/MicrosoftWindows.Client.CBS_cw5n1h2txyewy/InputApp/TextInputHost.exe,ARCHIVE,6619256,0,18168,20480,2021-10-06T13:53:37.508438+00:00,2021-10-06T13:53:37.508438+00:00,2022-10-19T00:36:58.739038+00:00,2022-10-19T00:42:04.130128+00:00
14296,Unchecked,Index Slack,/Windows/SystemApps/ParentalControls_cw5n1h2txyewy/WpcUapApp.exe,ARCHIVE,6619256,0,401208,401408,2021-10-06T13:51:09.810168+00:00,2021-10-06T13:51:09.810168+00:00,2021-10-06T13:51:09.810168+00:00,2022-10-19T04:09:11.334008+00:00
14303,Unchecked,Index Slack,/Windows/SystemResources/notepad.exe.mun,ARCHIVE,36140,1,105984,106496,2021-10-06T13:53:36.805266+00:00,2021-10-06T13:53:36.805266+00:00,2021-10-06T13:53:36.805266+00:00,2022-10-19T04:07:49.595704+00:00
14313,Unchecked,Index Slack,/Windows/SystemResources/notepad.exe.mun,ARCHIVE,36140,1,105984,106496,2021-10-06T13:53:36.805266+00:00,2021-10-06T13:53:36.805266+00:00,2021-10-06T13:53:36.805266+00:00,2022-10-19T04:07:49.595704+00:00
14316,Unchecked,Index Slack,/Windows/SystemResources/iscsicli.exe.mun,ARCHIVE,84721,1,108032,110592,2019-12-07T09:09:41.271700+00:00,2019-12-07T09:09:41.271700+00:00,2019-12-07T09:09:41.271700+00:00,2022-10-19T04:09:19.019896+00:00
14318,Unchecked,Index Slack,/Windows/SystemResources/notepad.exe.mun,ARCHIVE,36140,1,105984,106496,2021-10-06T13:53:36.805266+00:00,2021-10-06T13:53:36.805266+00:00,2021-10-06T13:53:36.805266+00:00,2022-10-19T04:07:49.595704+00:00
14322,Unchecked,Index Slack,/Windows/SystemResources/msdt.exe.mun,ARCHIVE,0,0,1168384,1171456,2019-12-07T09:09:47.881014+00:00,2019-12-07T09:09:48.084228+00:00,2019-12-07T09:09:47.881014+00:00,2022-10-19T04:09:19.019896+00:00
14325,Unchecked,Index Slack,/Windows/SystemResources/mstsc.exe.mun,ARCHIVE,84751,1,2084864,2084864,2021-10-06T13:52:54.575534+00:00,2021-10-06T13:52:54.591148+00:00,2021-10-06T13:52:54.591148+00:00,2022-10-19T04:09:19.019896+00:00
14327,Unchecked,Index Slack,/Windows/SystemResources/notepad.exe.mun,ARCHIVE,36140,1,105984,106496,2021-10-06T13:53:36.805266+00:00,2021-10-06T13:53:36.805266+00:00,2021-10-06T13:53:36.805266+00:00,2022-10-19T04:07:49.595704+00:00
14359,Unchecked,Index Slack,/Windows/SysWOW64/poqexec.exe,ARCHIVE,30181,1,391168,393216,2021-10-06T13:43:37.409126+00:00,2021-10-06T13:43:37.409126+00:00,2021-10-06T13:43:37.409126+00:00,2022-10-19T04:07:48.502240+00:00
14365,Unchecked,Index Slack,/Windows/SysWOW64/ndadmin.exe,ARCHIVE,30130,1,65536,65536,2021-10-06T13:52:37.753950+00:00,2021-10-06T13:52:37.753950+00:00,2021-10-06T13:52:37.753950+00:00,2022-10-19T04:07:48.502240+00:00
14370,Unchecked,Index Slack,/Windows/SysWOW64/wecutil.exe,ARCHIVE,0,0,76800,77824,2021-10-06T13:53:00.535312+00:00,2021-10-06T13:53:00.535312+00:00,2023-04-07T22:28:45.757824+00:00,2023-03-16T20:59:12.026736+00:00
14389,Unchecked,Index Slack,/Windows/SysWOW64/CredentialUIBroker.exe,ARCHIVE,30033,1,113120,114688,2021-10-06T13:52:34.707068+00:00,2021-10-06T13:52:34.722716+00:00,2021-10-06T13:52:34.722716+00:00,2022-10-19T04:07:48.486590+00:00
14415,Unchecked,Index Slack,/Windows/SysWOW64/CredentialUIBroker.exe,ARCHIVE,30033,1,113120,114688,2021-10-06T13:52:34.707068+00:00,2021-10-06T13:52:34.722716+00:00,2021-10-06T13:52:34.722716+00:00,2022-10-19T04:07:48.486590+00:00
14420,Unchecked,Index Slack,/Windows/SysWOW64/CredentialUIBroker.exe,ARCHIVE,30033,1,113120,114688,2021-10-06T13:52:34.707068+00:00,2021-10-06T13:52:34.722716+00:00,2021-10-06T13:52:34.722716+00:00,2022-10-19T04:07:48.486590+00:00
14424,Unchecked,Index Slack,/Windows/SysWOW64/CredentialUIBroker.exe,ARCHIVE,30033,1,113120,114688,2021-10-06T13:52:34.707068+00:00,2021-10-06T13:52:34.722716+00:00,2021-10-06T13:52:34.722716+00:00,2022-10-19T04:07:48.486590+00:00
14428,Unchecked,Index Slack,/Windows/SysWOW64/CredentialUIBroker.exe,ARCHIVE,30033,1,113120,114688,2021-10-06T13:52:34.707068+00:00,2021-10-06T13:52:34.722716+00:00,2021-10-06T13:52:34.722716+00:00,2022-10-19T04:07:48.486590+00:00
14431,Unchecked,Index Slack,/Windows/SysWOW64/CredentialUIBroker.exe,ARCHIVE,30033,1,113120,114688,2021-10-06T13:52:34.707068+00:00,2021-10-06T13:52:34.722716+00:00,2021-10-06T13:52:34.722716+00:00,2022-10-19T04:07:48.486590+00:00
14436,Unchecked,Index Slack,/Windows/SysWOW64/dtdump.exe,ARCHIVE,30075,1,91648,94208,2021-10-06T13:52:33.238306+00:00,2021-10-06T13:52:33.238306+00:00,2021-10-06T13:52:33.238306+00:00,2022-10-19T04:07:48.486590+00:00
14453,Unchecked,Index Slack,/Windows/SysWOW64/dtdump.exe,ARCHIVE,30075,1,91648,94208,2021-10-06T13:52:33.238306+00:00,2021-10-06T13:52:33.238306+00:00,2021-10-06T13:52:33.238306+00:00,2022-10-19T04:07:48.486590+00:00
14458,Unchecked,Index Slack,/Windows/SysWOW64/dtdump.exe,ARCHIVE,30075,1,91648,94208,2021-10-06T13:52:33.238306+00:00,2021-10-06T13:52:33.238306+00:00,2021-10-06T13:52:33.238306+00:00,2022-10-19T04:07:48.486590+00:00
14461,Unchecked,Index Slack,/Windows/SysWOW64/dtdump.exe,ARCHIVE,30075,1,91648,94208,2021-10-06T13:52:33.238306+00:00,2021-10-06T13:52:33.238306+00:00,2021-10-06T13:52:33.238306+00:00,2022-10-19T04:07:48.486590+00:00
14468,Unchecked,Index Slack,/Windows/SysWOW64/dtdump.exe,ARCHIVE,30075,1,91648,94208,2021-10-06T13:52:33.238306+00:00,2021-10-06T13:52:33.238306+00:00,2021-10-06T13:52:33.238306+00:00,2022-10-19T04:07:48.486590+00:00
14472,Unchecked,Index Slack,/Windows/SysWOW64/dtdump.exe,ARCHIVE,30075,1,91648,94208,2021-10-06T13:52:33.238306+00:00,2021-10-06T13:52:33.238306+00:00,2021-10-06T13:52:33.238306+00:00,2022-10-19T04:07:48.486590+00:00
14482,Unchecked,Index Slack,/Windows/SysWOW64/dtdump.exe,ARCHIVE,30075,1,91648,94208,2021-10-06T13:52:33.238306+00:00,2021-10-06T13:52:33.238306+00:00,2021-10-06T13:52:33.238306+00:00,2022-10-19T04:07:48.486590+00:00
14485,Unchecked,Index Slack,/Windows/SysWOW64/dtdump.exe,ARCHIVE,30075,1,91648,94208,2021-10-06T13:52:33.238306+00:00,2021-10-06T13:52:33.238306+00:00,2021-10-06T13:52:33.238306+00:00,2022-10-19T04:07:48.486590+00:00
14494,Unchecked,Index Slack,/Windows/SysWOW64/edpnotify.exe,ARCHIVE,60318,1,49152,49152,2021-10-06T13:52:35.113320+00:00,2021-10-06T13:52:35.113320+00:00,2021-10-06T13:52:35.113320+00:00,2022-10-19T04:09:05.083614+00:00
14534,Unchecked,Index Slack,/Windows/SysWOW64/iscsicli.exe,ARCHIVE,60616,1,44032,45056,2019-12-07T09:10:00.662954+00:00,2019-12-07T09:10:00.662954+00:00,2019-12-07T09:10:00.662954+00:00,2022-10-19T04:09:05.911754+00:00
14615,Unchecked,Index Slack,/Windows/SysWOW64/ndadmin.exe,ARCHIVE,30130,1,65536,65536,2021-10-06T13:52:37.753950+00:00,2021-10-06T13:52:37.753950+00:00,2021-10-06T13:52:37.753950+00:00,2022-10-19T04:07:48.502240+00:00
14621,Unchecked,Index Slack,/Windows/SysWOW64/ndadmin.exe,ARCHIVE,30130,1,65536,65536,2021-10-06T13:52:37.753950+00:00,2021-10-06T13:52:37.753950+00:00,2021-10-06T13:52:37.753950+00:00,2022-10-19T04:07:48.502240+00:00
14626,Unchecked,Index Slack,/Windows/SysWOW64/ndadmin.exe,ARCHIVE,30130,1,65536,65536,2021-10-06T13:52:37.753950+00:00,2021-10-06T13:52:37.753950+00:00,2021-10-06T13:52:37.753950+00:00,2022-10-19T04:07:48.502240+00:00
14637,Unchecked,Index Slack,/Windows/SysWOW64/ndadmin.exe,ARCHIVE,30130,1,65536,65536,2021-10-06T13:52:37.753950+00:00,2021-10-06T13:52:37.753950+00:00,2021-10-06T13:52:37.753950+00:00,2022-10-19T04:07:48.502240+00:00
14638,Unchecked,Index Slack,/Windows/SysWOW64/poqexec.exe,ARCHIVE,30181,1,391168,393216,2021-10-06T13:43:37.409126+00:00,2021-10-06T13:43:37.409126+00:00,2021-10-06T13:43:37.409126+00:00,2022-10-19T04:07:48.502240+00:00
14645,Unchecked,Index Slack,/Windows/SysWOW64/ndadmin.exe,ARCHIVE,30130,1,65536,65536,2021-10-06T13:52:37.753950+00:00,2021-10-06T13:52:37.753950+00:00,2021-10-06T13:52:37.753950+00:00,2022-10-19T04:07:48.502240+00:00
14691,Unchecked,Index Slack,/Windows/SysWOW64/RMActivate.exe,ARCHIVE,61195,1,541184,544768,2019-12-07T09:09:13.505286+00:00,2019-12-07T09:09:13.505286+00:00,2019-12-07T09:09:13.505286+00:00,2022-10-19T04:09:08.474264+00:00
14692,Unchecked,Index Slack,/Windows/SysWOW64/RMActivate_isv.exe,ARCHIVE,61197,1,558080,561152,2019-12-07T09:09:13.524584+00:00,2019-12-07T09:09:13.524584+00:00,2019-12-07T09:09:13.524584+00:00,2022-10-19T04:09:08.474264+00:00
14693,Unchecked,Index Slack,/Windows/SysWOW64/RMActivate_ssp.exe,ARCHIVE,61200,1,478720,479232,2019-12-07T09:09:13.505286+00:00,2019-12-07T09:09:13.505286+00:00,2019-12-07T09:09:13.505286+00:00,2022-10-19T04:09:08.474264+00:00
14719,Unchecked,Index Slack,/Windows/SysWOW64/tar.exe,ARCHIVE,61567,1,43520,45056,2019-12-07T09:09:57.819020+00:00,2019-12-07T09:09:57.819020+00:00,2019-12-07T09:09:57.819020+00:00,2022-10-19T04:09:09.396054+00:00
14913,Unchecked,Index Slack,/Windows/SysWOW64/en-US/taskkill.exe.mui,ARCHIVE,0,0,16384,16384,2019-12-07T09:49:00.839924+00:00,2019-12-07T09:49:00.839924+00:00,2019-12-07T09:49:00.839924+00:00,2022-10-19T04:09:18.473120+00:00
14922,Unchecked,Index Slack,/Windows/SysWOW64/wbem/mofcomp.exe,ARCHIVE,60797,1,26624,28672,2021-10-06T13:52:20.252528+00:00,2021-10-06T13:52:20.252528+00:00,2021-10-06T13:52:20.252528+00:00,2022-10-19T04:09:05.943028+00:00
14927,Unchecked,Index Slack,/Windows/SysWOW64/wbem/WMIC.exe,ARCHIVE,0,0,393216,393216,2019-12-07T09:09:15.036182+00:00,2019-12-07T09:09:15.036182+00:00,2019-12-07T09:09:15.036182+00:00,2022-10-19T04:09:10.396434+00:00
14958,Unchecked,Index Slack,/Windows/Temp/nsd78B7.tmp.exe,ARCHIVE,0,0,226080,229376,2023-03-06T23:10:24+00:00,2023-03-06T23:10:24+00:00,2023-05-01T00:11:13.668402+00:00,2023-05-01T00:11:13.668402+00:00
14959,Unchecked,Index Slack,/Windows/Temp/NSD78B~1.EXE,ARCHIVE,434542,3,226080,229376,2023-03-06T23:10:24+00:00,2023-03-06T23:10:24+00:00,2023-05-01T00:11:13.668402+00:00,2023-05-01T00:11:13.668402+00:00
14960,Unchecked,Index Slack,/Windows/Temp/nse9FF6.tmp.exe,ARCHIVE,459822,15,208672,208896,2023-02-16T20:39:44+00:00,2023-02-16T20:39:44+00:00,2023-04-24T02:20:02.529936+00:00,2023-04-19T21:57:50.723010+00:00
14961,Unchecked,Index Slack,/Windows/Temp/NSE9FF~1.EXE,ARCHIVE,459822,15,208672,208896,2023-02-16T20:39:44+00:00,2023-02-16T20:39:44+00:00,2023-04-24T02:20:02.529936+00:00,2023-04-19T21:57:50.723010+00:00
14962,Unchecked,Index Slack,/Windows/Temp/nseE642.tmp.exe,ARCHIVE,324718,7,208672,208896,2023-02-16T20:39:44+00:00,2023-02-16T20:39:44+00:00,2023-04-24T02:20:02.529936+00:00,2023-04-19T20:36:13.521354+00:00
14963,Unchecked,Index Slack,/Windows/Temp/NSEE64~1.EXE,ARCHIVE,324718,7,208672,208896,2023-02-16T20:39:44+00:00,2023-02-16T20:39:44+00:00,2023-04-24T02:20:02.529936+00:00,2023-04-19T20:36:13.521354+00:00
14965,Unchecked,Index Slack,/Windows/Temp/nsf3E6D.tmp.exe,ARCHIVE,402896,2,208672,208896,2023-02-16T20:39:44+00:00,2023-02-16T20:39:44+00:00,2023-04-24T05:33:32.677582+00:00,2023-04-24T05:15:13.739964+00:00
14966,Unchecked,Index Slack,/Windows/Temp/NSF3E6~1.EXE,ARCHIVE,402896,2,208672,208896,2023-02-16T20:39:44+00:00,2023-02-16T20:39:44+00:00,2023-04-24T05:33:32.677582+00:00,2023-04-24T05:15:13.739964+00:00
14968,Unchecked,Index Slack,/Windows/Temp/nsf4B6D.tmp.exe,ARCHIVE,401838,4,208672,208896,2023-02-16T20:39:44+00:00,2023-02-16T20:39:44+00:00,2023-04-30T17:29:11.316054+00:00,2023-04-24T03:10:36.076524+00:00
14969,Unchecked,Index Slack,/Windows/Temp/NSF4B6~1.EXE,ARCHIVE,401838,4,208672,208896,2023-02-16T20:39:44+00:00,2023-02-16T20:39:44+00:00,2023-04-30T17:29:11.316054+00:00,2023-04-24T03:10:36.076524+00:00
14970,Unchecked,Index Slack,/Windows/Temp/nsg3ABE.tmp.exe,ARCHIVE,132106,40,208672,208896,2023-02-16T20:39:44+00:00,2023-02-16T20:39:44+00:00,2023-04-24T02:20:02.529936+00:00,2023-04-21T20:55:25.844364+00:00
14971,Unchecked,Index Slack,/Windows/Temp/NSG3AB~1.EXE,ARCHIVE,132106,40,208672,208896,2023-02-16T20:39:44+00:00,2023-02-16T20:39:44+00:00,2023-04-24T02:20:02.529936+00:00,2023-04-21T20:55:25.844364+00:00
14973,Unchecked,Index Slack,/Windows/Temp/nsh55DB.tmp.exe,ARCHIVE,439619,2,226080,229376,2023-03-06T23:10:24+00:00,2023-03-06T23:10:24+00:00,2023-04-29T21:54:23.563776+00:00,2023-04-28T20:30:19.162392+00:00
14974,Unchecked,Index Slack,/Windows/Temp/NSH55D~1.EXE,ARCHIVE,439619,2,226080,229376,2023-03-06T23:10:24+00:00,2023-03-06T23:10:24+00:00,2023-04-29T21:54:23.563776+00:00,2023-04-28T20:30:19.162392+00:00
14975,Unchecked,Index Slack,/Windows/Temp/nsh76B3.tmp.exe,ARCHIVE,30473,102,208672,208896,2023-02-16T20:39:44+00:00,2023-02-16T20:39:44+00:00,2023-04-24T02:20:02.529936+00:00,2023-04-16T23:00:56.167006+00:00
14984,Unchecked,Index Slack,/Windows/Temp/nse6EC4.tmp.exe,ARCHIVE,865774,5,208160,208896,2023-01-19T00:20:14+00:00,2023-01-19T00:20:14+00:00,2023-03-20T18:16:26.772644+00:00,2023-03-16T21:59:16.120566+00:00
14985,Unchecked,Index Slack,/Windows/Temp/NSE6EC~1.EXE,ARCHIVE,865774,5,208160,208896,2023-01-19T00:20:14+00:00,2023-01-19T00:20:14+00:00,2023-03-20T18:16:26.772644+00:00,2023-03-16T21:59:16.120566+00:00
14987,Unchecked,Index Slack,/Windows/Temp/nsf61D.tmp.exe,ARCHIVE,835773,21,208160,208896,2023-01-19T00:20:14+00:00,2023-01-19T00:20:14+00:00,2023-03-20T18:16:26.777632+00:00,2023-03-16T15:02:29.406728+00:00
14988,Unchecked,Index Slack,/Windows/Temp/NSF61D~1.EXE,ARCHIVE,835773,21,208160,208896,2023-01-19T00:20:14+00:00,2023-01-19T00:20:14+00:00,2023-03-20T18:16:26.777632+00:00,2023-03-16T15:02:29.406728+00:00
15092,Unchecked,Index Slack,/Windows/Temp/nsh349D.tmp.exe,ARCHIVE,0,0,226080,229376,2023-03-06T23:10:24+00:00,2023-03-06T23:10:24+00:00,2023-05-04T10:48:22.813440+00:00,2023-05-04T10:48:22.813440+00:00
15093,Unchecked,Index Slack,/Windows/Temp/NSH349~1.EXE,ARCHIVE,0,0,226080,229376,2023-03-06T23:10:24+00:00,2023-03-06T23:10:24+00:00,2023-05-04T10:48:22.813440+00:00,2023-05-04T10:48:22.813440+00:00
15094,Unchecked,Index Slack,/Windows/Temp/nsh55DB.tmp.exe,ARCHIVE,0,0,226080,229376,2023-03-06T23:10:24+00:00,2023-03-06T23:10:24+00:00,2023-04-29T21:54:23.563776+00:00,2023-04-28T20:30:19.162392+00:00
15095,Unchecked,Index Slack,/Windows/Temp/nsh55DB.tmp.exe,ARCHIVE,0,0,226080,229376,2023-03-06T23:10:24+00:00,2023-03-06T23:10:24+00:00,2023-04-29T21:54:23.563776+00:00,2023-04-28T20:30:19.162392+00:00
15096,Unchecked,Index Slack,/Windows/Temp/nsh55DB.tmp.exe,ARCHIVE,0,0,226080,229376,2023-03-06T23:10:24+00:00,2023-03-06T23:10:24+00:00,2023-04-29T21:54:23.563776+00:00,2023-04-28T20:30:19.162392+00:00
15097,Unchecked,Index Slack,/Windows/Temp/nsh55DB.tmp.exe,ARCHIVE,0,0,226080,229376,2023-03-06T23:10:24+00:00,2023-03-06T23:10:24+00:00,2023-04-29T21:54:23.563776+00:00,2023-04-28T20:30:19.162392+00:00
15098,Unchecked,Index Slack,/Windows/Temp/NSH55D~1.EXE,ARCHIVE,0,0,226080,229376,2023-03-06T23:10:24+00:00,2023-03-06T23:10:24+00:00,2023-04-29T21:54:23.563776+00:00,2023-04-28T20:30:19.162392+00:00
15099,Unchecked,Index Slack,/Windows/Temp/nsh76B3.tmp.exe,,0,0,208672,208896,2023-02-16T20:39:44+00:00,2023-02-16T20:39:44+00:00,2023-04-24T02:20:02.529936+00:00,2023-05-01T16:28:05.692390+00:00
15100,Unchecked,Index Slack,/Windows/Temp/nsh76B3.tmp.exe,ARCHIVE,0,0,208672,208896,2023-02-16T20:39:44+00:00,2023-02-16T20:39:44+00:00,2023-04-24T02:20:02.529936+00:00,2023-04-16T23:00:56.167006+00:00
15101,Unchecked,Index Slack,/Windows/Temp/nsh76B3.tmp.exe,ARCHIVE,0,0,208672,208896,2023-02-16T20:39:44+00:00,2023-02-16T20:39:44+00:00,2023-04-24T02:20:02.529936+00:00,2023-04-16T23:00:56.167006+00:00
15102,Unchecked,Index Slack,/Windows/Temp/nsh76B3.tmp.exe,ARCHIVE,515402694702,101,208672,208896,2023-02-16T20:39:44+00:00,2023-02-16T20:39:44+00:00,2023-04-24T02:20:02.529936+00:00,2023-04-16T23:00:56.167006+00:00
15103,Unchecked,Index Slack,/Windows/Temp/nsh76B3.tmp.exe,ARCHIVE,0,0,208672,208896,2023-02-16T20:39:44+00:00,2023-02-16T20:39:44+00:00,2023-04-24T02:20:02.529936+00:00,2023-04-16T23:00:56.167006+00:00
15104,Unchecked,Index Slack,/Windows/Temp/nsh76B3.tmp.exe,ARCHIVE,0,0,208672,208896,2023-02-16T20:39:44+00:00,2023-02-16T20:39:44+00:00,2023-04-24T02:20:02.529936+00:00,2023-04-16T23:00:56.167006+00:00
15105,Unchecked,Index Slack,/Windows/Temp/nsh76B3.tmp.exe,ARCHIVE,515402694702,101,208672,208896,2023-02-16T20:39:44+00:00,2023-02-16T20:39:44+00:00,2023-04-24T02:20:02.529936+00:00,2023-04-16T23:00:56.167006+00:00
15106,Unchecked,Index Slack,/Windows/Temp/nsh76B3.tmp.exe,ARCHIVE,0,0,208672,208896,2023-02-16T20:39:44+00:00,2023-02-16T20:39:44+00:00,2023-04-24T02:20:02.529936+00:00,2023-04-16T23:00:56.167006+00:00
15107,Unchecked,Index Slack,/Windows/Temp/nsh76B3.tmp.exe,ARCHIVE,0,0,208672,208896,2023-02-16T20:39:44+00:00,2023-02-16T20:39:44+00:00,2023-04-24T02:20:02.529936+00:00,2023-04-16T23:00:56.167006+00:00
15108,Unchecked,Index Slack,/Windows/Temp/nsh76B3.tmp.exe,ARCHIVE,0,0,208672,208896,2023-02-16T20:39:44+00:00,2023-02-16T20:39:44+00:00,2023-04-24T02:20:02.529936+00:00,2023-04-16T23:00:56.167006+00:00
15109,Unchecked,Index Slack,/Windows/Temp/nsh76B3.tmp.exe,ARCHIVE,0,0,208672,208896,2023-02-16T20:39:44+00:00,2023-02-16T20:39:44+00:00,2023-04-24T02:20:02.529936+00:00,2023-04-16T23:00:56.167006+00:00
15110,Unchecked,Index Slack,/Windows/Temp/nsh76B3.tmp.exe,ARCHIVE,515402694702,101,208672,208896,2023-02-16T20:39:44+00:00,2023-02-16T20:39:44+00:00,2023-04-24T02:20:02.529936+00:00,2023-04-16T23:00:56.167006+00:00
15111,Unchecked,Index Slack,/Windows/Temp/NSO7CC~1.EXE,ARCHIVE,0,0,226080,229376,2023-03-06T23:10:24+00:00,2023-03-06T23:10:24+00:00,2023-05-26T11:03:14.115072+00:00,2023-05-26T11:03:14.115072+00:00
24575,Unchecked,Index Slack,/Windows/WinSxS/Temp/InFlight/5300545d0705d901070400006c2fa82e/amd64_hyperv-compute-host-service_31bf3856ad364e35_10.0.19041.1288_none_6c70124c60e2b4ef/vmcompute.exe,ARCHIVE,0,0,938512,942080,2021-10-06T13:52:57.737076+00:00,2021-10-06T14:02:10.255756+00:00,2022-11-08T23:38:35.106946+00:00,2022-11-08T23:39:19.720424+00:00
24576,Unchecked,Index Slack,/Windows/WinSxS/Temp/InFlight/5300545d0705d901070400006c2fa82e/amd64_hyperv-compute-host-service_31bf3856ad364e35_10.0.19041.1288_none_6c70124c60e2b4ef/VMCOMP~1.EXE,ARCHIVE,0,0,938512,942080,2021-10-06T13:52:57.737076+00:00,2021-10-06T14:02:10.255756+00:00,2022-11-08T23:38:35.106946+00:00,2022-11-08T23:39:19.720424+00:00
24647,Unchecked,Index Slack,/Windows/WinSxS/Temp/InFlight/515edae3b705d90102000000d80bf815/amd64_microsoft-onecore-i..atedusermode-kernel_31bf3856ad364e35_10.0.19041.1023_none_5c93ef2449c89609/securekernel.exe,ARCHIVE,0,0,921400,921600,2021-10-06T13:52:42.287696+00:00,2021-10-06T13:52:42.303318+00:00,2022-11-05T20:04:19.438222+00:00,2022-11-08T23:39:19.709688+00:00
24648,Unchecked,Index Slack,/Windows/WinSxS/Temp/InFlight/515edae3b705d90102000000d80bf815/amd64_microsoft-onecore-i..atedusermode-kernel_31bf3856ad364e35_10.0.19041.1023_none_5c93ef2449c89609/SECURE~1.EXE,ARCHIVE,0,0,921400,921600,2021-10-06T13:52:42.287696+00:00,2021-10-06T13:52:42.303318+00:00,2022-11-05T20:04:19.438222+00:00,2022-11-08T23:39:19.709688+00:00
24649,Unchecked,Index Slack,/Windows/WinSxS/Temp/InFlight/515edae3b705d90102000000d80bf815/amd64_microsoft-onecore-onlinesetup-component_31bf3856ad364e35_10.0.19041.746_none_4b0a936d86cdd479/windeploy.exe,ARCHIVE,0,0,189440,192512,2021-10-06T13:52:15.533742+00:00,2021-10-06T13:52:15.533742+00:00,2022-11-05T20:04:19.430242+00:00,2022-10-19T01:00:06.379080+00:00
24650,Unchecked,Index Slack,/Windows/WinSxS/Temp/InFlight/515edae3b705d90102000000d80bf815/amd64_microsoft-onecore-onlinesetup-component_31bf3856ad364e35_10.0.19041.746_none_4b0a936d86cdd479/WINDEP~1.EXE,ARCHIVE,0,0,189440,192512,2021-10-06T13:52:15.533742+00:00,2021-10-06T13:52:15.533742+00:00,2022-11-05T20:04:19.430242+00:00,2022-10-19T01:00:06.379080+00:00
